Source,Target
Gülich Cleue@PER,Maria Leonora@PER
Gülich Cleue@PER,Fürstenthumb Newburg@LOC
Morenlandt@LOC,Francisco Álvares@PER
Morenlandt@LOC,Völcker@PER
Jetzundt@PER,De la Nove Jn Frantzoesischer@PER
Frantzen Prettie@PER,Quito@LOC
Frantzen Prettie@PER,Guiana@LOC
Frantzen Prettie@PER,Jar@LOC
Frantzen Prettie@PER,Peru@LOC
Frantzen Prettie@PER,Arromaia@LOC
Sumatra@LOC,Hollandt@LOC
Sumatra@LOC,Völcker@PER
Sumatra@LOC,Israel de Bry Gebrüder@LOC
Goldt@PER,Bey@PER
Goldt@PER,Juan González de Mendoza@PER
Goldt@PER,HochTeutsch@LOC
Hans Dietherich@PER,Eduart Lopez@PER
Hans Dietherich@PER,Congo@PER
Hans Dietherich@PER,Avgvstinvm Cassiodorvm@PER
Conrad Lew@PER,Jndia@LOC
Raiß@PER,Jar@LOC
Raiß@PER,Kayser Karls@PER
Raiß@PER,Japon@PER
Spanien@LOC,Dieterich@PER
Spanien@LOC,Hessen@LOC
Quito@LOC,Guiana@LOC
Quito@LOC,Jar@LOC
Quito@LOC,Peru@LOC
Quito@LOC,Arromaia@LOC
Jeronymus Beck von Leopoldstorff@PER,Jar@LOC
Jeronymus Beck von Leopoldstorff@PER,Hansen Lewenklaw@PER
Jeronymus Beck von Leopoldstorff@PER,Suleiman Chan vnd@PER
Jeronymus Beck von Leopoldstorff@PER,Constantinopol@PER
Jeronymus Beck von Leopoldstorff@PER,Chronic@PER
Jeronymus Beck von Leopoldstorff@PER,Osman Chan@PER
Jeronymus Beck von Leopoldstorff@PER,Jar Christi@PER
Johanns@PER,Völcker@PER
Wilhelmen@LOC,Dabey@PER
Wilhelmen@LOC,Jetzund@PER
Obij@LOC,Gantz@PER
Obij@LOC,Jar@LOC
Obij@LOC,Jnsel Bally@PER
Obij@LOC,Hollandt@LOC
Obij@LOC,Nägelein@PER
Floridam@LOC,H. Ribald@PER
Floridam@LOC,Dieterich@PER
Floridam@LOC,Americæ@LOC
Francisco Álvares@PER,Völcker@PER
Guiana@LOC,Jar@LOC
Guiana@LOC,Peru@LOC
Guiana@LOC,Arromaia@LOC
H. Ribald@PER,Dieterich@PER
H. Ribald@PER,Americæ@LOC
Ottomans@LOC,V. Ferdinandt@PER
Ottomans@LOC,Policey Gerichtlichem Proceß@PER
Ottomans@LOC,Maximilian@PER
Xysto Betuleio@PER,Jar@LOC
Xysto Betuleio@PER,Temixtitan@LOC
Xysto Betuleio@PER,Ferdinandi Cortesii@PER
Xysto Betuleio@PER,Andrea Diethero@PER
Xysto Betuleio@PER,Carolvm@PER
Xysto Betuleio@PER,Hochteütsche@LOC
Francisci Xauier@PER,Jesu Christi@PER
Elisabeth Königin@PER,Jar@LOC
Martini Forbißher@PER,Jar@LOC
Gantz@PER,Jar@LOC
Gantz@PER,Jnsel Bally@PER
Gantz@PER,Hollandt@LOC
Gantz@PER,Nägelein@PER
Jar@LOC,Jnsel Bally@PER
Jar@LOC,Hansen Lewenklaw@PER
Jar@LOC,Peru@LOC
Jar@LOC,Kayser Karls@PER
Jar@LOC,Constantzischen Rath@PER
Jar@LOC,Germanien@LOC
Jar@LOC,Kurtze Verzeichnuß Vnd@PER
Jar@LOC,Temixtitan@LOC
Jar@LOC,Ferdinandi Cortesii@PER
Jar@LOC,Suleiman Chan vnd@PER
Jar@LOC,Andrea Diethero@PER
Jar@LOC,Constantinopol@PER
Jar@LOC,Carolvm@PER
Jar@LOC,Schweden@LOC
Jar@LOC,Christi@LOC
Jar@LOC,Chronic@PER
Jar@LOC,Hochteütsche@LOC
Jar@LOC,Hans Heusl@PER
Jar@LOC,Hollandt@LOC
Jar@LOC,Osman Chan@PER
Jar@LOC,Jar Christi@PER
Jar@LOC,Arromaia@LOC
Jar@LOC,Nägelein@PER
Jar@LOC,Niderländischer@LOC
Jar@LOC,Ioannem Petrum Maffeium@PER
Jnsel Bally@PER,Hollandt@LOC
Jnsel Bally@PER,Nägelein@PER
Hansen Lewenklaw@PER,Suleiman Chan vnd@PER
Hansen Lewenklaw@PER,Constantinopol@PER
Hansen Lewenklaw@PER,Chronic@PER
Hansen Lewenklaw@PER,Osman Chan@PER
Hansen Lewenklaw@PER,Jar Christi@PER
Maria Leonora@PER,Fürstenthumb Newburg@LOC
Barbarossa@PER,Römischen Künig@LOC
Barbarossa@PER,Römischen Küng den XXIII@LOC
Barbarossa@PER,Künigclich Maiestat jres@PER
Barbarossa@PER,Karl V.@PER
Historia Niclaus Federmanns@PER,Jndias@LOC
Peru@LOC,Arromaia@LOC
Wien@LOC,S. G.@PER
Constantzischen Rath@PER,Kurtze Verzeichnuß Vnd@PER
Constantzischen Rath@PER,Christi@LOC
Constantzischen Rath@PER,Ioannem Petrum Maffeium@PER
Herberstain Neyperg@LOC,Kärntn Römischer@LOC
Bey@PER,Juan González de Mendoza@PER
Bey@PER,HochTeutsch@LOC
Martio Alda@LOC,Hochteutsche@LOC
V. Ferdinandt@PER,Policey Gerichtlichem Proceß@PER
V. Ferdinandt@PER,Maximilian@PER
Germanien@LOC,Hans Heusl@PER
Kurtze Verzeichnuß Vnd@PER,Christi@LOC
Kurtze Verzeichnuß Vnd@PER,Ioannem Petrum Maffeium@PER
Eduart Lopez@PER,Congo@PER
Eduart Lopez@PER,Avgvstinvm Cassiodorvm@PER
Melchior Lussy Ritter Landamman@PER,Jetzund@PER
Melchior Lussy Ritter Landamman@PER,Christo@PER
Temixtitan@LOC,Ferdinandi Cortesii@PER
Temixtitan@LOC,Andrea Diethero@PER
Temixtitan@LOC,Carolvm@PER
Temixtitan@LOC,Hochteütsche@LOC
Congo@PER,Avgvstinvm Cassiodorvm@PER
Ferdinandi Cortesii@PER,Andrea Diethero@PER
Ferdinandi Cortesii@PER,Carolvm@PER
Ferdinandi Cortesii@PER,Hochteütsche@LOC
Suleiman Chan vnd@PER,Constantinopol@PER
Suleiman Chan vnd@PER,Chronic@PER
Suleiman Chan vnd@PER,Osman Chan@PER
Suleiman Chan vnd@PER,Jar Christi@PER
Andrea Diethero@PER,Carolvm@PER
Andrea Diethero@PER,Hochteütsche@LOC
Constantinopol@PER,Chronic@PER
Constantinopol@PER,Osman Chan@PER
Constantinopol@PER,Jar Christi@PER
Carolvm@PER,Hochteütsche@LOC
Christi@LOC,D. Joh@PER
Christi@LOC,Hessen@LOC
Christi@LOC,Ioannem Petrum Maffeium@PER
Christi@LOC,Dedicirt@PER
Dabey@PER,Jetzund@PER
Chronic@PER,Osman Chan@PER
Chronic@PER,Jar Christi@PER
Policey Gerichtlichem Proceß@PER,Maximilian@PER
Dieterich@PER,Americæ@LOC
Dieterich@PER,Hessen@LOC
Juan González de Mendoza@PER,HochTeutsch@LOC
Johann Eyselsaner@PER,Sanct Paulus@PER
Hollandt@LOC,Völcker@PER
Hollandt@LOC,Nägelein@PER
Hollandt@LOC,Israel de Bry Gebrüder@LOC
Römischen Künig@LOC,Künigclich Maiestat jres@PER
Römischen Künig@LOC,Karl V.@PER
Jetzund@PER,Christo@PER
Osman Chan@PER,Jar Christi@PER
Völcker@PER,Israel de Bry Gebrüder@LOC
D. Joh@PER,Hessen@LOC
D. Joh@PER,Dedicirt@PER
Hessen@LOC,Dedicirt@PER
Römischen Küng den XXIII@LOC,Karl V.@PER
Künigclich Maiestat jres@PER,Karl V.@PER
